x,y,z
-1.295453190803527832e+00,6.465312093496322632e-02,6.839900463819503784e-02
-1.289964675903320312e+00,-6.437973678112030029e-02,8.566877245903015137e-02
-1.267132282257080078e+00,-1.909897476434707642e-01,1.009416878223419189e-01
-1.228178024291992188e+00,-3.127328455448150635e-01,1.134449392557144165e-01
-1.174758791923522949e+00,-4.275775551795959473e-01,1.226625144481658936e-01
-1.108770728111267090e+00,-5.339562892913818359e-01,1.283576637506484985e-01
-1.032182216644287109e+00,-6.307538151741027832e-01,1.305508315563201904e-01
-9.469161629676818848e-01,-7.172616124153137207e-01,1.294631958007812500e-01
-8.547897338867187500e-01,-7.931294441223144531e-01,1.254428774118423462e-01
-7.574822306632995605e-01,-8.583323359489440918e-01,1.188962385058403015e-01
-6.565028429031372070e-01,-9.131405353546142578e-01,1.102394089102745056e-01
-5.531492829322814941e-01,-9.580829143524169922e-01,9.987376630306243896e-02
-4.484548270702362061e-01,-9.938789606094360352e-01,8.818151801824569702e-02
-3.431535661220550537e-01,-1.021345257759094238e+00,7.552787661552429199e-02
-2.376669496297836304e-01,-1.041288852691650391e+00,6.225946918129920959e-02
-1.321341097354888916e-01,-1.054406642913818359e+00,4.870101436972618103e-02
-2.646421454846858978e-02,-1.061199665069580078e+00,3.515483438968658447e-02
7.957898080348968506e-02,-1.061904907226562500e+00,2.191502973437309265e-02
1.862803995609283447e-01,-1.056445837020874023e+00,9.294390678405761719e-03
2.938504219055175781e-01,-1.044405460357666016e+00,-2.343639731407165527e-03
4.023008942604064941e-01,-1.025044441223144531e+00,-1.256690174341201782e-02
5.113185644149780273e-01,-9.973631501197814941e-01,-2.088201045989990234e-02
6.201758384704589844e-01,-9.602189064025878906e-01,-2.677182108163833618e-02
7.276789546012878418e-01,-9.124800562858581543e-01,-2.975185960531234741e-02
8.321788907051086426e-01,-8.531899452209472656e-01,-2.943187206983566284e-02
9.316269159317016602e-01,-7.817273736000061035e-01,-2.556948736310005188e-02
1.023684501647949219e+00,-6.979354023933410645e-01,-1.811122521758079529e-02
1.105867266654968262e+00,-6.022226810455322266e-01,-7.221866399049758911e-03
1.175725102424621582e+00,-4.956088662147521973e-01,6.699085235595703125e-03
1.231038093566894531e+00,-3.797244727611541748e-01,2.301685698330402374e-02
1.270017743110656738e+00,-2.567387819290161133e-01,4.088700190186500549e-02
1.291474461555480957e+00,-1.292309910058975220e-01,5.931153148412704468e-02
1.294931650161743164e+00,2.264130358753391192e-07,7.722669839859008789e-02
1.279195547103881836e+00,0.000000000000000000e+00,1.501036733388900757e-01
