x,y,z
-1.283815026283264160e+00,5.108032375574111938e-02,1.159592494368553162e-01
-1.297058224678039551e+00,-5.160747095942497253e-02,7.036852091550827026e-02
-1.283552527427673340e+00,-1.538599580526351929e-01,2.182940952479839325e-02
-1.244437456130981445e+00,-2.507512569427490234e-01,-2.280087023973464966e-02
-1.184448599815368652e+00,-3.385027945041656494e-01,-5.760457739233970642e-02
-1.110390901565551758e+00,-4.152981340885162354e-01,-7.874798774719238281e-02
-1.029362678527832031e+00,-4.813849925994873047e-01,-8.483847975730895996e-02
-9.476153850555419922e-01,-5.387636423110961914e-01,-7.664482295513153076e-02
-8.699688315391540527e-01,-5.907246470451354980e-01,-5.663461238145828247e-02
-7.991765141487121582e-01,-6.410443782806396484e-01,-2.828674949705600739e-02
-7.355725765228271484e-01,-6.929540634155273438e-01,4.897451028227806091e-03
-6.776085495948791504e-01,-7.485604286193847656e-01,4.009647294878959656e-02
-6.227679252624511719e-01,-8.088290095329284668e-01,7.512232661247253418e-02
-5.680803060531616211e-01,-8.734996914863586426e-01,1.081048548221588135e-01
-5.105617046356201172e-01,-9.410811066627502441e-01,1.373861432075500488e-01
-4.479537010192871094e-01,-1.009720563888549805e+00,1.612026840448379517e-01
-3.790003955364227295e-01,-1.078206658363342285e+00,1.769484132528305054e-01
-3.028056919574737549e-01,-1.145254611968994141e+00,1.810672581195831299e-01
-2.183954268693923950e-01,-1.207363367080688477e+00,1.704394221305847168e-01
-1.254806667566299438e-01,-1.258001565933227539e+00,1.443240791559219360e-01
-2.564344741404056549e-02,-1.289538025856018066e+00,1.052076146006584167e-01
7.741167396306991577e-02,-1.296215891838073730e+00,5.823983252048492432e-02
1.787611246109008789e-01,-1.276042222976684570e+00,1.004741247743368149e-02
2.736534476280212402e-01,-1.231152176856994629e+00,-3.261426836252212524e-02
3.587527871131896973e-01,-1.166969180107116699e+00,-6.426636129617691040e-02
4.327727556228637695e-01,-1.090523838996887207e+00,-8.168531954288482666e-02
4.964349269866943359e-01,-1.008775830268859863e+00,-8.405781537294387817e-02
5.521149635314941406e-01,-9.276713728904724121e-01,-7.262434065341949463e-02
6.033163070678710938e-01,-8.515747189521789551e-01,-5.018503218889236450e-02
