x,y,z
6.371658444404602051e-01,-3.613537549972534180e+00,-4.680089652538299561e-02
9.989210963249206543e-01,-3.550373315811157227e+00,-3.504642844200134277e-02
1.335576891899108887e+00,-3.402989625930786133e+00,-3.174358606338500977e-02
1.632025241851806641e+00,-3.183381080627441406e+00,-4.022822901606559753e-02
1.867740631103515625e+00,-2.891824960708618164e+00,-6.181580200791358948e-02
2.076971769332885742e+00,-2.604438781738281250e+00,-7.473233342170715332e-02
2.324483871459960938e+00,-2.383172988891601562e+00,-5.814994126558303833e-02
2.530111551284790039e+00,-2.123014450073242188e+00,-4.180167987942695618e-02
2.670982122421264648e+00,-1.821042418479919434e+00,-3.397524729371070862e-02
2.745793819427490234e+00,-1.495278358459472656e+00,-3.790944069623947144e-02
2.744328022003173828e+00,-1.156829476356506348e+00,-5.545025691390037537e-02
2.663706541061401367e+00,-8.216435909271240234e-01,-8.111247420310974121e-02
2.605906486511230469e+00,-5.267936587333679199e-01,-9.187805652618408203e-02
2.583790302276611328e+00,-2.585461735725402832e-01,-9.365344792604446411e-02
2.575475931167602539e+00,4.503105230924120406e-07,-8.780948072671890259e-02
2.648134469985961914e+00,0.000000000000000000e+00,-1.483964323997497559e-01
2.652374505996704102e+00,2.654101252555847168e-01,-1.399076879024505615e-01
2.665748834609985352e+00,5.388927459716796875e-01,-1.321735084056854248e-01
2.663522481918334961e+00,8.215879797935485840e-01,-1.297777742147445679e-01
2.626283168792724609e+00,1.107071399688720703e+00,-1.442909240722656250e-01
2.661347389221191406e+00,1.449292659759521484e+00,-1.152495741844177246e-01
2.646339893341064453e+00,1.804244160652160645e+00,-8.578056842088699341e-02
2.539680242538452148e+00,2.131044864654541016e+00,-7.380241900682449341e-02
2.363742589950561523e+00,2.423425912857055664e+00,-7.372929155826568604e-02
2.126768589019775391e+00,2.666883707046508789e+00,-9.066192060708999634e-02
1.841403484344482422e+00,2.851050615310668945e+00,-1.270664334297180176e-01
1.588500857353210449e+00,3.098485946655273438e+00,-1.180223003029823303e-01
1.323764681816101074e+00,3.372897863388061523e+00,-8.101786673069000244e-02
1.000857710838317871e+00,3.557260513305664062e+00,-6.523962318897247314e-02
6.453153491020202637e-01,3.659766674041748047e+00,-6.467396020889282227e-02
2.757387757301330566e-01,3.679482698440551758e+00,-8.229384571313858032e-02
-9.019538760185241699e-02,3.616705179214477539e+00,-1.182103529572486877e-01
-4.503255784511566162e-01,3.593509197235107422e+00,-1.162442266941070557e-01
-8.189196586608886719e-01,3.587919235229492188e+00,-8.189677447080612183e-02
-1.173177838325500488e+00,3.491784811019897461e+00,-6.354332715272903442e-02
-1.497078418731689453e+00,3.317864894866943359e+00,-6.284140050411224365e-02
-1.777413129806518555e+00,3.078569412231445312e+00,-8.089414983987808228e-02
-1.995979547500610352e+00,2.776238203048706055e+00,-1.186028718948364258e-01
-2.201086521148681641e+00,2.494133949279785156e+00,-1.306237578392028809e-01
-2.432302474975585938e+00,2.256846427917480469e+00,-9.759529680013656616e-02
-2.613808393478393555e+00,1.979882359504699707e+00,-7.212440669536590576e-02
-2.730908393859863281e+00,1.668822765350341797e+00,-6.352120637893676758e-02
-2.784847974777221680e+00,1.341111660003662109e+00,-7.302157580852508545e-02
-2.767527818679809570e+00,1.007297277450561523e+00,-1.020789593458175659e-01
-2.703469753265380859e+00,6.883875131607055664e-01,-1.360381394624710083e-01
-2.666127920150756836e+00,4.018536210060119629e-01,-1.502826660871505737e-01
-2.652527809143066406e+00,1.323816329240798950e-01,-1.551632136106491089e-01
-2.647288560867309570e+00,-1.321212500333786011e-01,-1.405041217803955078e-01
-2.658418655395507812e+00,-4.006927609443664551e-01,-1.360947489738464355e-01
-2.670019865036010742e+00,-6.798712611198425293e-01,-1.285361498594284058e-01
-2.644470453262329102e+00,-9.625092744827270508e-01,-1.375062763690948486e-01
-2.635099649429321289e+00,-1.268998026847839355e+00,-1.366997957229614258e-01
-2.667689561843872070e+00,-1.630192160606384277e+00,-9.753336012363433838e-02
-2.602815866470336914e+00,-1.971557736396789551e+00,-7.837148755788803101e-02
-2.459868907928466797e+00,-2.282426357269287109e+00,-7.203171402215957642e-02
-2.252835512161254883e+00,-2.552774667739868164e+00,-7.932829111814498901e-02
-1.987691521644592285e+00,-2.764712572097778320e+00,-1.074158176779747009e-01
-1.706317901611328125e+00,-2.955430030822753906e+00,-1.336150169372558594e-01
-1.464988470077514648e+00,-3.246751070022583008e+00,-9.628661721944808960e-02
-1.167850494384765625e+00,-3.475932121276855469e+00,-7.095783203840255737e-02
-8.259230256080627441e-01,-3.618612051010131836e+00,-6.299497932195663452e-02
-4.612450003623962402e-01,-3.680652856826782227e+00,-7.091484218835830688e-02
-9.117112308740615845e-02,-3.655909061431884766e+00,-9.933352470397949219e-02
2.690422832965850830e-01,-3.590110063552856445e+00,-1.267719566822052002e-01
6.349402070045471191e-01,-3.600915193557739258e+00,-9.788818657398223877e-02
9.990808963775634766e-01,-3.550941228866577148e+00,-7.044015824794769287e-02
1.339709639549255371e+00,-3.413519382476806641e+00,-6.081877648830413818e-02
1.643776774406433105e+00,-3.206303119659423828e+00,-6.919245421886444092e-02
1.895187497138977051e+00,-2.934320926666259766e+00,-9.756234288215637207e-02
2.091790437698364258e+00,-2.623020887374877930e+00,-1.333573460578918457e-01
2.319705009460449219e+00,-2.378273487091064453e+00,-1.150542572140693665e-01
2.531152009963989258e+00,-2.123887538909912109e+00,-8.294380456209182739e-02
2.680366992950439453e+00,-1.827440977096557617e+00,-6.581655889749526978e-02
2.766011476516723633e+00,-1.506288290023803711e+00,-6.619526445865631104e-02
2.786153793334960938e+00,-1.174460411071777344e+00,-8.527880907058715820e-02
2.735140323638916016e+00,-8.436779975891113281e-01,-1.211956739425659180e-01
2.680672645568847656e+00,-5.419079661369323730e-01,-1.449623554944992065e-01
2.657144546508789062e+00,-2.658863365650177002e-01,-1.523055434226989746e-01
2.648134469985961914e+00,4.630145440387423150e-07,-1.483964323997497559e-01
2.719809770584106445e+00,0.000000000000000000e+00,-1.884913891553878784e-01
2.723415613174438477e+00,2.725188434123992920e-01,-1.794383376836776733e-01
2.735902786254882812e+00,5.530746579170227051e-01,-1.683508455753326416e-01
2.734456777572631836e+00,8.434682488441467285e-01,-1.641070395708084106e-01
2.682609796524047852e+00,1.130815029144287109e+00,-1.946305632591247559e-01
2.647589683532714844e+00,1.441800713539123535e+00,-1.978071630001068115e-01
2.642115116119384766e+00,1.801363706588745117e+00,-1.412960588932037354e-01
2.547816753387451172e+00,2.137872219085693359e+00,-1.127576157450675964e-01
2.380562782287597656e+00,2.440670728683471680e+00,-1.060093492269515991e-01
2.153448343276977539e+00,2.700339317321777344e+00,-1.214280948042869568e-01
1.872678279876708984e+00,2.899473428726196289e+00,-1.683516353368759155e-01
1.583139300346374512e+00,3.088027715682983398e+00,-1.998472213745117188e-01
1.320372939109802246e+00,3.364255666732788086e+00,-1.368089616298675537e-01
1.002441763877868652e+00,3.562890768051147461e+00,-1.017314121127128601e-01
6.482751965522766113e-01,3.676553010940551758e+00,-9.435661137104034424e-02
2.781900167465209961e-01,3.712192296981811523e+00,-1.110586822032928467e-01
-9.138680994510650635e-02,3.664479494094848633e+00,-1.562506109476089478e-01
-4.506236612796783447e-01,3.595887899398803711e+00,-1.835803240537643433e-01
-8.182358145713806152e-01,3.584923028945922852e+00,-1.326149553060531616e-01
-1.175651669502258301e+00,3.499147653579711914e+00,-9.696543216705322266e-02
-1.504231214523315430e+00,3.333717346191406250e+00,-8.878298848867416382e-02
-1.793673753738403320e+00,3.106733560562133789e+00,-1.044810190796852112e-01
-2.029059886932373047e+00,2.822250127792358398e+00,-1.457837522029876709e-01
-2.217668771743774414e+00,2.512923955917358398e+00,-1.876400411128997803e-01
-2.434192895889282227e+00,2.258600473403930664e+00,-1.527013033628463745e-01
-2.620961427688598633e+00,1.985300660133361816e+00,-1.099746823310852051e-01
-2.745128393173217773e+00,1.677512526512145996e+00,-9.108418226242065430e-02
-2.809339761734008789e+00,1.352906227111816406e+00,-9.570807218551635742e-02
-2.812778949737548828e+00,1.023767352104187012e+00,-1.237809732556343079e-01
-2.768758058547973633e+00,7.050119638442993164e-01,-1.646533161401748657e-01
-2.736579418182373047e+00,4.124724566936492920e-01,-1.864305287599563599e-01
-2.724201917648315430e+00,1.359587162733078003e-01,-1.941408216953277588e-01
-2.718796730041503906e+00,-1.356900781393051147e-01,-1.810072362422943115e-01
-2.729073286056518555e+00,-4.113422334194183350e-01,-1.741920262575149536e-01
-2.740053415298461914e+00,-6.977040171623229980e-01,-1.629579514265060425e-01
-2.714215993881225586e+00,-9.878945946693420410e-01,-1.759367138147354126e-01
-2.653455734252929688e+00,-1.277837872505187988e+00,-2.087850272655487061e-01
-2.654492616653442383e+00,-1.622127652168273926e+00,-1.676536202430725098e-01
-2.605518341064453125e+00,-1.973604798316955566e+00,-1.238660812377929688e-01
-2.472144365310668945e+00,-2.293816089630126953e+00,-1.070546731352806091e-01
-2.273900032043457031e+00,-2.576643705368041992e+00,-1.105761677026748657e-01
-2.018908739089965820e+00,-2.808132886886596680e+00,-1.406598687171936035e-01
-1.721232652664184570e+00,-2.981263160705566406e+00,-1.972496211528778076e-01
-1.456978082656860352e+00,-3.228998184204101562e+00,-1.691798716783523560e-01
-1.167546629905700684e+00,-3.475027561187744141e+00,-1.150313317775726318e-01
-8.283950090408325195e-01,-3.629442453384399414e+00,-9.525060653686523438e-02
-4.641957283020019531e-01,-3.704199075698852539e+00,-9.962726384401321411e-02
-9.224379807710647583e-02,-3.698922872543334961e+00,-1.302121877670288086e-01
2.713163793087005615e-01,-3.620455741882324219e+00,-1.812511086463928223e-01
6.337254047393798828e-01,-3.594025611877441406e+00,-1.605755239725112915e-01
9.997882246971130371e-01,-3.553455352783203125e+00,-1.109885498881340027e-01
1.344176650047302246e+00,-3.424901247024536133e+00,-8.972029387950897217e-02
1.654496192932128906e+00,-3.227212190628051758e+00,-9.362439811229705811e-02
1.919281482696533203e+00,-2.971625804901123047e+00,-1.215941980481147766e-01
2.123786449432373047e+00,-2.663142442703247070e+00,-1.731536239385604858e-01
2.323941707611083984e+00,-2.382616996765136719e+00,-1.769773364067077637e-01
2.535003423690795898e+00,-2.127119302749633789e+00,-1.288413107395172119e-01
2.690881013870239258e+00,-1.834609270095825195e+00,-9.768425673246383667e-02
2.784604787826538086e+00,-1.516413688659667969e+00,-9.077896177768707275e-02
2.819225788116455078e+00,-1.188401460647583008e+00,-1.068902313709259033e-01
2.792757034301757812e+00,-8.614503145217895508e-01,-1.452537924051284790e-01
2.749517440795898438e+00,-5.558251738548278809e-01,-1.779932379722595215e-01
2.728296995162963867e+00,-2.730062007904052734e-01,-1.904677003622055054e-01
2.719809532165527344e+00,4.755466136430186452e-07,-1.884913742542266846e-01
2.784695386886596680e+00,0.000000000000000000e+00,-2.150546908378601074e-01
2.787610769271850586e+00,2.789425551891326904e-01,-2.054691910743713379e-01
2.798186302185058594e+00,5.656655430793762207e-01,-1.910782903432846069e-01
2.798655033111572266e+00,8.632708191871643066e-01,-1.821029782295227051e-01
2.753807067871093750e+00,1.160827159881591797e+00,-2.156190574169158936e-01
2.679235458374023438e+00,1.459034085273742676e+00,-2.607785165309906006e-01
2.646103143692016602e+00,1.804082751274108887e+00,-2.074554264545440674e-01
2.559833765029907227e+00,2.147955656051635742e+00,-1.544005721807479858e-01
2.398806333541870117e+00,2.459374904632568359e+00,-1.354598999023437500e-01
2.179001092910766602e+00,2.732381105422973633e+00,-1.439831107854843140e-01
1.907876372337341309e+00,2.953970909118652344e+00,-1.883324235677719116e-01
1.600093603134155273e+00,3.121098518371582031e+00,-2.629283368587493896e-01
