nx,ny,nz
-5.359843373298645020e-01,-7.253793478012084961e-01,-4.319093227386474609e-01
-4.877394139766693115e-01,-7.832744121551513672e-01,-3.854756057262420654e-01
-5.020925998687744141e-01,-8.144393563270568848e-01,-2.908462882041931152e-01
-5.758690237998962402e-01,-8.003078699111938477e-01,-1.669795364141464233e-01
-6.725813746452331543e-01,-7.387217879295349121e-01,-4.386880621314048767e-02
-7.576531171798706055e-01,-6.484882235527038574e-01,7.365275174379348755e-02
-8.087197542190551758e-01,-5.535442829132080078e-01,1.988998204469680786e-01
-8.102145195007324219e-01,-4.921238720417022705e-01,3.183811306953430176e-01
-7.706568837165832520e-01,-4.945812821388244629e-01,4.018423557281494141e-01
-7.082366347312927246e-01,-5.554562211036682129e-01,4.357399344444274902e-01
-6.295525431632995605e-01,-6.518422961235046387e-01,4.228063523769378662e-01
-5.298326015472412109e-01,-7.632482051849365234e-01,3.697696924209594727e-01
-4.006106555461883545e-01,-8.716706037521362305e-01,2.823144793510437012e-01
-2.379058301448822021e-01,-9.568145871162414551e-01,1.670527607202529907e-01
-4.911393299698829651e-02,-9.982028603553771973e-01,3.433465212583541870e-02
1.457604914903640747e-01,-9.840403795242309570e-01,-1.020707711577415466e-01
3.233080208301544189e-01,-9.185118675231933594e-01,-2.276135832071304321e-01
4.693563282489776611e-01,-8.190274834632873535e-01,-3.299978971481323242e-01
5.828623771667480469e-01,-7.067755460739135742e-01,-4.009236693382263184e-01
6.710421442985534668e-01,-6.006182432174682617e-01,-4.346955120563507080e-01
7.415509223937988281e-01,-5.190843939781188965e-01,-4.250336289405822754e-01
7.942849397659301758e-01,-4.849332273006439209e-01,-3.659935295581817627e-01
8.157370686531066895e-01,-5.159904360771179199e-01,-2.613940834999084473e-01
7.887979745864868164e-01,-5.995829701423645020e-01,-1.352701932191848755e-01
7.180203199386596680e-01,-6.958697438240051270e-01,-1.456541381776332855e-02
6.239903569221496582e-01,-7.744657397270202637e-01,1.041098237037658691e-01
5.333473682403564453e-01,-8.138702511787414551e-01,2.305558323860168457e-01
4.863709807395935059e-01,-8.033795356750488281e-01,3.435469865798950195e-01
5.051522254943847656e-01,-7.566853761672973633e-01,4.150283038616180420e-01
5.771194696426391602e-01,-6.901354789733886719e-01,4.366303980350494385e-01
6.789826154708862305e-01,-6.069259047508239746e-01,4.130660891532897949e-01
7.913712263107299805e-01,-5.005863904953002930e-01,3.509199619293212891e-01
8.959883451461791992e-01,-3.630202710628509521e-01,2.557756900787353516e-01
9.719533324241638184e-01,-1.925554275512695312e-01,1.350149065256118774e-01
1.000000000000000000e+00,4.058503577653027605e-07,-2.981896045639587101e-07
9.618194103240966797e-01,-3.014516085386276245e-03,2.736681699752807617e-01
9.712215065956115723e-01,1.942050009965896606e-01,1.378885358572006226e-01
9.257394075393676758e-01,3.781046271324157715e-01,6.594437640160322189e-03
8.381109237670898438e-01,5.369512438774108887e-01,-9.619485586881637573e-02
7.303777337074279785e-01,6.681671142578125000e-01,-1.417785286903381348e-01
6.318260431289672852e-01,7.702004313468933105e-01,-8.710388094186782837e-02
5.765366554260253906e-01,8.062063455581665039e-01,1.328039318323135376e-01
5.689481496810913086e-01,6.668326854705810547e-01,4.812818169593811035e-01
5.824127793312072754e-01,4.299786686897277832e-01,6.898649334907531738e-01
6.215888857841491699e-01,2.960217297077178955e-01,7.252575159072875977e-01
6.702065467834472656e-01,2.552672624588012695e-01,6.968944668769836426e-01
7.058794498443603516e-01,2.561364769935607910e-01,6.604001522064208984e-01
7.173349857330322266e-01,2.785058915615081787e-01,6.386430263519287109e-01
7.038845419883728027e-01,3.229123055934906006e-01,6.326721906661987305e-01
6.706101298332214355e-01,3.912852108478546143e-01,6.302205324172973633e-01
6.208761334419250488e-01,4.807513952255249023e-01,6.191857457160949707e-01
5.514521002769470215e-01,5.874512195587158203e-01,5.922850966453552246e-01
4.535905420780181885e-01,7.058953642845153809e-01,5.440288186073303223e-01
3.189474642276763916e-01,8.233218193054199219e-01,4.694823920726776123e-01
1.476932317018508911e-01,9.185204505920410156e-01,3.667517900466918945e-01
-4.653624817728996277e-02,9.695432186126708984e-01,2.404585778713226318e-01
-2.420574575662612915e-01,9.646971225738525391e-01,1.037675887346267700e-01
-4.204039573669433594e-01,9.070509076118469238e-01,-2.278733626008033752e-02
-5.722977519035339355e-01,8.120463490486145020e-01,-1.142627969384193420e-01
-6.967585682868957520e-01,7.035588026046752930e-01,-1.397584229707717896e-01
-7.886734008789062500e-01,6.127669811248779297e-01,-5.010949447751045227e-02
-7.916055917739868164e-01,5.714815258979797363e-01,2.162626683712005615e-01
-6.057465672492980957e-01,5.703340768814086914e-01,5.547884106636047363e-01
-3.846362829208374023e-01,5.899555087089538574e-01,7.099348902702331543e-01
-2.795343399047851562e-01,6.338756680488586426e-01,7.211534380912780762e-01
-2.529190182685852051e-01,6.809864044189453125e-01,6.872332096099853516e-01
-2.598756253719329834e-01,7.111970186233520508e-01,6.531947851181030273e-01
-2.873805463314056396e-01,7.161538600921630859e-01,6.360315084457397461e-01
-3.378100991249084473e-01,6.972064971923828125e-01,6.322873830795288086e-01
-4.118353426456451416e-01,6.597200632095336914e-01,6.286183595657348633e-01
-5.059564113616943359e-01,6.056457757949829102e-01,6.141670942306518555e-01
-6.162964105606079102e-01,5.300450921058654785e-01,5.824353098869323730e-01
