x,y,z
1.028985832732799421e+00,7.293462412239658521e-01,-6.348308453899609294e-03
9.541828371070579795e-01,6.193725585694280777e-01,2.463258087402342422e-02
9.054042734538281234e-01,5.175040893541631437e-01,1.013983365363047562e-01
8.900762359105337529e-01,4.392493845762215354e-01,2.122620681166701995e-01
9.105322792441350455e-01,3.965220136573801568e-01,3.403457774642383860e-01
9.636581562915855770e-01,3.958268314954505041e-01,4.661498809125581566e-01
1.041365933859685899e+00,4.372696732727443525e-01,5.705218441286610265e-01
1.040681984561280471e+00,5.783325151244439466e-01,6.724275180247702988e-01
1.116421135226170591e+00,6.892404644936477309e-01,6.971767070622704177e-01
1.179234060768455716e+00,8.075909269570351601e-01,6.707718030810709831e-01
1.219558062674911403e+00,9.153661174541691814e-01,5.972327133512589370e-01
1.231254177193266797e+00,9.961582402163959848e-01,4.877550976506898062e-01
1.212541776913644842e+00,1.037667426935583004e+00,3.590059305527176226e-01
1.166269655150286688e+00,1.033574280215448615e+00,2.305861056339024995e-01
1.099482322983835525e+00,9.845019445396661073e-01,1.220463771095223748e-01
1.022347546307959876e+00,8.979212381730425907e-01,4.991093473232482980e-02
9.466083956430697555e-01,7.870132888038386954e-01,2.516174569482471091e-02
8.837954701007845193e-01,6.686628263404513772e-01,5.156664967602414551e-02
8.434714681943289438e-01,5.608876358433173559e-01,1.251057394058361361e-01
8.317753536759734390e-01,4.800955130810905525e-01,2.345833551064053224e-01
8.504877539555955046e-01,4.385863263619034780e-01,3.633325222043777281e-01
8.967598757189535474e-01,4.426794730820377555e-01,4.917523471231926568e-01
9.635472078854045996e-01,4.917518087578202080e-01,6.002920756475726982e-01
9.406220223396009050e-01,6.305502804598838162e-01,7.027631084580503451e-01
1.000902926360802248e+00,7.495052253249639973e-01,7.321816100729721111e-01
1.050238093816585838e+00,8.748717136751469337e-01,7.098477929879338788e-01
1.081116692686215019e+00,9.875638341091641514e-01,6.391617783975765965e-01
1.088837736206984763e+00,1.070425232847552088e+00,5.308848712529644631e-01
1.072225765494291716e+00,1.110841013072841221e+00,4.015012491342571654e-01
1.033809802501253872e+00,1.102658238615691566e+00,2.707083956435726857e-01
9.794383293519892675e-01,1.047122662710168628e+00,1.584183370846983796e-01
9.173889099548423465e-01,9.526890733566392155e-01,8.172621696130727420e-02
8.571080059336408929e-01,8.337341284915590345e-01,5.230771534638556375e-02
8.077728384778574133e-01,7.083676401413760981e-01,7.464153243142379601e-02
7.768942396082281210e-01,5.956755197073589914e-01,1.453275470217809118e-01
7.691731960874582663e-01,5.128141209689709434e-01,2.536044541663931007e-01
7.857851668001514245e-01,4.723983407436816995e-01,3.829880762851006204e-01
8.242011297931892688e-01,4.805811152008314657e-01,5.137809297757849336e-01
8.785726029424537620e-01,5.361166911063542928e-01,6.260709883346591287e-01
8.327206479168623998e-01,6.699866374526115553e-01,7.277550955928974163e-01
8.759070520611731414e-01,7.951739608095840239e-01,7.611105014896299981e-01
9.104489744556776287e-01,9.259338273228709948e-01,7.421836041883262958e-01
9.310877205391190348e-01,1.042359232656966173e+00,6.738558522303583764e-01
9.346812283109924291e-01,1.126725464248681030e+00,5.665295264587131285e-01
9.206824187882591826e-01,1.166188528119970869e+00,4.365440870565576170e-01
8.912224838212310374e-01,1.154740530529996478e+00,3.036886388519276503e-01
8.507864314536625061e-01,1.094124325335475101e+00,1.881892194963411258e-01
8.055302841047885520e-01,9.935681802900040438e-01,1.076295685818423609e-01
7.623438799604779215e-01,8.683808569330315752e-01,7.427416268510977915e-02
7.278019575659733231e-01,7.376209904197446043e-01,9.320105998641353695e-02
