x,y,z
3.046374619007110596e-01,-1.082744836807250977e+00,2.665814571082592010e-02
4.115531444549560547e-01,-1.048618793487548828e+00,2.446696348488330841e-02
5.161586403846740723e-01,-1.006803989410400391e+00,2.220511436462402344e-02
6.163563728332519531e-01,-9.543052315711975098e-01,2.096724137663841248e-02
7.087199091911315918e-01,-8.887060880661010742e-01,2.080963738262653351e-02
7.906229496002197266e-01,-8.105847835540771484e-01,2.111599035561084747e-02
8.619118928909301758e-01,-7.232295274734497070e-01,2.139689773321151733e-02
9.243833422660827637e-01,-6.302331089973449707e-01,2.158156037330627441e-02
9.797357916831970215e-01,-5.335352420806884766e-01,2.162999100983142853e-02
1.028183460235595703e+00,-4.334149658679962158e-01,2.116655744612216949e-02
1.068766593933105469e+00,-3.296704292297363281e-01,1.973548531532287598e-02
1.100343942642211914e+00,-2.224386185407638550e-01,1.740067638456821442e-02
1.121912240982055664e+00,-1.122637987136840820e-01,1.491791754961013794e-02
1.132338881492614746e+00,1.979844199695435236e-07,1.322180591523647308e-02
1.137150764465332031e+00,0.000000000000000000e+00,3.772888332605361938e-02
1.137024998664855957e+00,1.137765273451805115e-01,3.729541972279548645e-02
1.123551249504089355e+00,2.271307855844497681e-01,3.764878213405609131e-02
1.096797585487365723e+00,3.383172452449798584e-01,3.865422308444976807e-02
1.057173609733581543e+00,4.456360936164855957e-01,4.027118906378746033e-02
1.005052208900451660e+00,5.473222732543945312e-01,4.219888150691986084e-02
9.413077831268310547e-01,6.417728662490844727e-01,4.353722184896469116e-02
8.680416941642761230e-01,7.283734679222106934e-01,4.316671565175056458e-02
7.880733013153076172e-01,8.079717159271240234e-01,4.070580005645751953e-02
7.032185196876525879e-01,8.818082809448242188e-01,3.707210347056388855e-02
6.132077574729919434e-01,9.494314193725585938e-01,3.394321724772453308e-02
5.166794657707214355e-01,1.007820725440979004e+00,3.255865722894668579e-02
4.133320450782775879e-01,1.053153038024902344e+00,3.300517052412033081e-02
3.049266934394836426e-01,1.083774209022521973e+00,3.456211462616920471e-02
1.942085772752761841e-01,1.101412057876586914e+00,3.653384745121002197e-02
8.314236253499984741e-02,1.109459161758422852e+00,3.860910981893539429e-02
-2.768745645880699158e-02,1.110227108001708984e+00,4.053724929690361023e-02
-1.383260488510131836e-01,1.103814601898193359e+00,4.179365932941436768e-02
-2.485683113336563110e-01,1.089048266410827637e+00,4.183226078748703003e-02
-3.577534258365631104e-01,1.064798474311828613e+00,4.066304489970207214e-02
-4.648839831352233887e-01,1.030288219451904297e+00,3.899933770298957825e-02
-5.685754418373107910e-01,9.848014116287231445e-01,3.772888332605361938e-02
-6.670459508895874023e-01,9.278042912483215332e-01,3.729541972279548645e-02
-7.584766745567321777e-01,8.594584465026855469e-01,3.764878585934638977e-02
-8.413903117179870605e-01,7.806959152221679688e-01,3.865422680974006653e-02
-9.145190119743347168e-01,6.927210688591003418e-01,4.027119278907775879e-02
-9.765211343765258789e-01,5.967394709587097168e-01,4.219888150691986084e-02
-1.026445508003234863e+00,4.943099319934844971e-01,4.353722184896469116e-02
-1.064810872077941895e+00,3.875592648983001709e-01,4.316671937704086304e-02
-1.093760728836059570e+00,2.785055041313171387e-01,4.070579260587692261e-02
-1.115277647972106934e+00,1.681008487939834595e-01,3.707209601998329163e-02
-1.128835558891296387e+00,5.633761733770370483e-02,3.394322097301483154e-02
-1.131138086318969727e+00,-5.645299702882766724e-02,3.255865722894668579e-02
-1.118723273277282715e+00,-1.686206609010696411e-01,3.300517797470092773e-02
-1.091039299964904785e+00,-2.778130173683166504e-01,3.456211462616920471e-02
-1.050955057144165039e+00,-3.825166523456573486e-01,3.653385117650032043e-02
-1.002390980720520020e+00,-4.827263951301574707e-01,3.860910609364509583e-02
-9.476410746574401855e-01,-5.790917873382568359e-01,4.053726047277450562e-02
-8.867683410644531250e-01,-6.717013120651245117e-01,4.179365932941436768e-02
-8.188591599464416504e-01,-7.597907781600952148e-01,4.183226451277732849e-02
-7.432656288146972656e-01,-8.422229290008544922e-01,4.066304489970207214e-02
-6.598137021064758301e-01,-9.177456498146057129e-01,3.899934142827987671e-02
-5.685752630233764648e-01,-9.848014712333679199e-01,3.772888705134391785e-02
-4.699788093566894531e-01,-1.041581034660339355e+00,3.729542344808578491e-02
-3.650744259357452393e-01,-1.086589336395263672e+00,3.764878958463668823e-02
-2.554070055484771729e-01,-1.119013309478759766e+00,3.865423053503036499e-02
-1.426544785499572754e-01,-1.138357281684875488e+00,4.027118906378746033e-02
-2.853063493967056274e-02,-1.144061923027038574e+00,4.219888523221015930e-02
8.513786643743515015e-02,-1.136082887649536133e+00,4.353721812367439270e-02
1.967695802450180054e-01,-1.115932822227478027e+00,4.316671192646026611e-02
3.056876063346862793e-01,-1.086477279663085938e+00,4.070579260587692261e-02
4.120595455169677734e-01,-1.049909114837646484e+00,3.707209229469299316e-02
5.156280398368835449e-01,-1.005769133567810059e+00,3.394321352243423462e-02
6.144590377807617188e-01,-9.513676762580871582e-01,3.255868703126907349e-02
7.053915262222290039e-01,-8.845324516296386719e-01,3.300519660115242004e-02
7.861129641532897949e-01,-8.059609532356262207e-01,3.456214070320129395e-02
8.567466735839843750e-01,-7.188953757286071777e-01,3.653385862708091736e-02
9.192489981651306152e-01,-6.267325282096862793e-01,3.860911726951599121e-02
9.753288626670837402e-01,-5.311353206634521484e-01,4.053725302219390869e-02
1.025094747543334961e+00,-4.321129620075225830e-01,4.179364442825317383e-02
1.067427635192871094e+00,-3.292573988437652588e-01,4.183223843574523926e-02
1.101019382476806641e+00,-2.225751578807830811e-01,4.066301882266998291e-02
1.124697804450988770e+00,-1.125425398349761963e-01,3.899930417537689209e-02
1.137150764465332031e+00,1.988257594121023430e-07,3.772886097431182861e-02
1.138067483901977539e+00,0.000000000000000000e+00,5.966782569885253906e-02
