nx,ny,nz
9.995645880699157715e-01,-9.252762421965599060e-03,2.801813744008541107e-02
9.997938871383666992e-01,-5.087633617222309113e-03,1.965536177158355713e-02
9.994714260101318359e-01,-2.685424871742725372e-02,1.832061819732189178e-02
9.975121617317199707e-01,-5.275200679898262024e-02,4.676177352666854858e-02
9.655402898788452148e-01,-1.140691414475440979e-01,2.339235544204711914e-01
7.143277525901794434e-01,-2.245346754789352417e-01,6.628122329711914062e-01
8.330972194671630859e-01,3.157002106308937073e-02,5.522249937057495117e-01
9.282215833663940430e-01,3.117179870605468750e-01,2.030678987503051758e-01
8.255383968353271484e-01,5.373260974884033203e-01,-1.725315004587173462e-01
5.985751748085021973e-01,6.903043389320373535e-01,-4.064327478408813477e-01
7.220300436019897461e-01,6.590134501457214355e-01,2.106508910655975342e-01
6.230288743972778320e-01,5.037354230880737305e-01,5.984025597572326660e-01
5.099473595619201660e-01,7.994703054428100586e-01,3.174918293952941895e-01
2.978553473949432373e-01,9.503884911537170410e-01,-8.968823403120040894e-02
1.336723100394010544e-02,9.065404534339904785e-01,-4.219072461128234863e-01
-1.032946482300758362e-01,9.575064778327941895e-01,-2.692796885967254639e-01
1.174703985452651978e-01,8.636295795440673828e-01,4.902495145797729492e-01
-1.489661931991577148e-01,9.378004074096679688e-01,3.135914206504821777e-01
-4.125373959541320801e-01,9.057494997978210449e-01,-9.711208194494247437e-02
-5.743019580841064453e-01,6.593676209449768066e-01,-4.851923584938049316e-01
-6.875120401382446289e-01,4.407448470592498779e-01,-5.771232247352600098e-01
-5.715894699096679688e-01,7.620025873184204102e-01,3.043639957904815674e-01
-7.135109901428222656e-01,6.196184754371643066e-01,3.270702958106994629e-01
-9.021768569946289062e-01,4.305669963359832764e-01,-2.624841965734958649e-02
-8.944038748741149902e-01,1.677656322717666626e-01,-4.146037995815277100e-01
-7.352774143218994141e-01,-1.225037574768066406e-01,-6.666033267974853516e-01
-8.466835021972656250e-01,-1.958663314580917358e-01,-4.947355687618255615e-01
-9.888163805007934570e-01,-8.933066576719284058e-02,-1.194249168038368225e-01
-9.978091716766357422e-01,-5.465375632047653198e-02,-3.728111088275909424e-02
-9.994691014289855957e-01,-2.200011350214481354e-02,-2.402891404926776886e-02
-9.996356964111328125e-01,-1.353246904909610748e-02,-2.335057035088539124e-02
-1.000000000000000000e+00,-2.216981783931259997e-06,-2.013051016547251493e-06
-7.532581686973571777e-01,5.111464112997055054e-02,-6.557357907295227051e-01
-7.584909796714782715e-01,8.282341063022613525e-03,-6.516309380531311035e-01
-7.476499676704406738e-01,1.446117646992206573e-02,-6.639355421066284180e-01
-7.333756685256958008e-01,3.763772547245025635e-02,-6.787809133529663086e-01
-7.220476865768432617e-01,5.084900930523872375e-02,-6.899721622467041016e-01
-8.402148485183715820e-01,-1.718259043991565704e-02,-5.419813394546508789e-01
-8.590034842491149902e-01,1.718399822711944580e-01,4.822698831558227539e-01
-9.359685182571411133e-01,-1.309514045715332031e-01,3.268252015113830566e-01
-9.142430424690246582e-01,-3.990438282489776611e-01,-7.017001509666442871e-02
-6.941697001457214355e-01,-5.649433135986328125e-01,-4.460576772689819336e-01
-4.296888113021850586e-01,-6.623005867004394531e-01,-6.137796640396118164e-01
-7.455942630767822266e-01,-6.310555338859558105e-01,2.141450047492980957e-01
-6.324656009674072266e-01,-6.681703925132751465e-01,3.918362557888031006e-01
-4.468558728694915771e-01,-8.927494287490844727e-01,5.760372430086135864e-02
-1.828087419271469116e-01,-9.242957234382629395e-01,-3.350497186183929443e-01
9.521824866533279419e-02,-7.898504137992858887e-01,-6.058629751205444336e-01
6.379324942827224731e-02,-9.739845395088195801e-01,-2.174500524997711182e-01
-1.595581881701946259e-02,-9.461358189582824707e-01,3.233764469623565674e-01
2.599387168884277344e-01,-9.640896320343017578e-01,5.443399772047996521e-02
4.747435748577117920e-01,-8.131766319274902344e-01,-3.366932272911071777e-01
5.551921129226684570e-01,-4.943574666976928711e-01,-6.688590049743652344e-01
6.611111164093017578e-01,-3.868744075298309326e-01,-6.428532004356384277e-01
6.517046689987182617e-01,-7.419512867927551270e-01,1.574460715055465698e-01
8.118017911911010742e-01,-5.774899721145629883e-01,8.650470525026321411e-02
9.015877246856689453e-01,-3.436700701713562012e-01,-2.627365291118621826e-01
7.956785559654235840e-01,-7.306990772485733032e-02,-6.012956500053405762e-01
5.742081999778747559e-01,1.784428954124450684e-01,-7.990263104438781738e-01
6.094151139259338379e-01,1.496956795454025269e-01,-7.785913348197937012e-01
7.016186714172363281e-01,5.784701928496360779e-02,-7.102006673812866211e-01
7.298168540000915527e-01,2.750957570970058441e-02,-6.830889582633972168e-01
7.394810914993286133e-01,7.761503104120492935e-03,-6.731325387954711914e-01
7.419509887695312500e-01,6.274406332522630692e-03,-6.704247593879699707e-01
7.573678493499755859e-01,-1.032737735658884048e-02,-6.529068350791931152e-01
7.528735995292663574e-01,-1.247852202504873276e-02,-6.580469012260437012e-01
7.429575920104980469e-01,-3.477751836180686951e-02,-6.684343218803405762e-01
7.355251908302307129e-01,-5.877824500203132629e-02,-6.749428510665893555e-01
7.568029165267944336e-01,-4.659677296876907349e-02,-6.519801616668701172e-01
9.883389472961425781e-01,-1.344731450080871582e-01,7.143595069646835327e-02
8.705676794052124023e-01,-3.456376865506172180e-02,4.908332228660583496e-01
9.480926990509033203e-01,2.641967833042144775e-01,1.769753992557525635e-01
8.392391800880432129e-01,4.922898113727569580e-01,-2.309294790029525757e-01
5.625514984130859375e-01,6.174833774566650391e-01,-5.497727990150451660e-01
5.063692331314086914e-01,7.526262998580932617e-01,-4.208845496177673340e-01
7.003052830696105957e-01,5.360553860664367676e-01,4.713990688323974609e-01
5.504987239837646484e-01,7.917109131813049316e-01,2.648489475250244141e-01
3.227043151855468750e-01,9.368227124214172363e-01,-1.350006759166717529e-01
3.308054804801940918e-02,8.528962731361389160e-01,-5.210313200950622559e-01
-1.857597231864929199e-01,7.784318327903747559e-01,-5.996142029762268066e-01
9.230349212884902954e-02,9.627057909965515137e-01,2.543179988861083984e-01
