x,y,z
4.047322571277618408e-01,-1.019865870475769043e+00,-4.655759036540985107e-02
4.904363155364990234e-01,-9.965863823890686035e-01,-5.466941371560096741e-02
5.758790373802185059e-01,-9.676001071929931641e-01,-6.172731891274452209e-02
6.605857610702514648e-01,-9.324099421501159668e-01,-6.751213222742080688e-02
7.439290285110473633e-01,-8.905676603317260742e-01,-7.181580364704132080e-02
8.251372575759887695e-01,-8.417090773582458496e-01,-7.445077598094940186e-02
9.033152461051940918e-01,-7.855902314186096191e-01,-7.525745034217834473e-02
9.774693250656127930e-01,-7.221200466156005859e-01,-7.411218434572219849e-02
1.046535730361938477e+00,-6.513786911964416504e-01,-7.093656808137893677e-02
1.109412670135498047e+00,-5.736348628997802734e-01,-6.570925563573837280e-02
1.164996385574340820e+00,-4.893555641174316406e-01,-5.847932398319244385e-02
1.212223410606384277e+00,-3.992112278938293457e-01,-4.937839880585670471e-02
1.250116348266601562e+00,-3.040726482868194580e-01,-3.862876445055007935e-02
1.277838826179504395e+00,-2.049950659275054932e-01,-2.654313296079635620e-02
1.294745326042175293e+00,-1.031937971711158752e-01,-1.351530943065881729e-02
1.300427317619323730e+00,2.273739312386169331e-07,2.971255597117306024e-08
1.286076784133911133e+00,0.000000000000000000e+00,1.240170747041702271e-01
1.273329377174377441e+00,1.014870479702949524e-01,1.372772306203842163e-01
1.250042319297790527e+00,2.005359530448913574e-01,1.485207080841064453e-01
1.217058062553405762e+00,2.960316836833953857e-01,1.574305593967437744e-01
1.175339698791503906e+00,3.870651721954345703e-01,1.638219952583312988e-01
1.125896930694580078e+00,4.729323387145996094e-01,1.676412671804428101e-01
1.069728493690490723e+00,5.531160831451416016e-01,1.689530313014984131e-01
1.007778882980346680e+00,6.272562742233276367e-01,1.679176092147827148e-01
9.409226775169372559e-01,6.951208114624023438e-01,1.647629886865615845e-01
8.699628710746765137e-01,7.565847635269165039e-01,1.597547829151153564e-01
7.956390976905822754e-01,8.116186261177062988e-01,1.531687378883361816e-01
7.186315655708312988e-01,8.602845072746276855e-01,1.452697366476058960e-01
6.395631432533264160e-01,9.027376174926757812e-01,1.362993121147155762e-01
5.589867830276489258e-01,9.392182826995849609e-01,1.264717131853103638e-01
4.773708879947662354e-01,9.700376391410827637e-01,1.159766316413879395e-01
3.950840532779693604e-01,9.955542683601379395e-01,1.049853339791297913e-01
3.123851418495178223e-01,1.016142845153808594e+00,9.365712106227874756e-02
2.294228523969650269e-01,1.032161951065063477e+00,8.214460313320159912e-02
1.462437063455581665e-01,1.043925166130065918e+00,7.059678435325622559e-02
6.280743330717086792e-02,1.051674842834472656e+00,5.916255339980125427e-02
-2.099102362990379333e-02,1.055558562278747559e+00,4.799502342939376831e-02
-1.052933633327484131e-01,1.055610060691833496e+00,3.725913166999816895e-02
-1.902439594268798828e-01,1.051730751991271973e+00,2.714041993021965027e-02
-2.759495675563812256e-01,1.043680310249328613e+00,1.785327866673469543e-02
-3.624328076839447021e-01,1.031073451042175293e+00,9.644526988267898560e-03
-4.495866000652313232e-01,1.013400793075561523e+00,2.789825201034545898e-03
-5.371335744857788086e-01,9.900587797164916992e-01,-2.418745309114456177e-03
-6.245953440666198730e-01,9.603983163833618164e-01,-5.692426115274429321e-03
-7.112815380096435547e-01,9.237865805625915527e-01,-6.770599633455276489e-03
-7.962894439697265625e-01,8.796675801277160645e-01,-5.445964634418487549e-03
-8.785271048545837402e-01,8.276256322860717773e-01,-1.588288694620132446e-03
-9.567509293556213379e-01,7.674394249916076660e-01,4.837010055780410767e-03
-1.029614686965942383e+00,6.991268992424011230e-01,1.375506818294525146e-02
-1.095739483833312988e+00,6.229788661003112793e-01,2.497445046901702881e-02
-1.153783917427062988e+00,5.395703911781311035e-01,3.818639367818832397e-02
-1.202527284622192383e+00,4.497578740119934082e-01,5.297200754284858704e-02
-1.240947484970092773e+00,3.546493053436279297e-01,6.881829351186752319e-02
-1.268286705017089844e+00,2.555562853813171387e-01,8.514330536127090454e-02
-1.284102559089660645e+00,1.539256572723388672e-01,1.013295799493789673e-01
-1.288287758827209473e+00,5.125828459858894348e-02,1.167633309960365295e-01
-1.281065940856933594e+00,-5.097116902470588684e-02,1.308745443820953369e-01
-1.262954354286193848e+00,-1.513908505439758301e-01,1.431739032268524170e-01
-1.234704256057739258e+00,-2.487900406122207642e-01,1.532820910215377808e-01
-1.197227835655212402e+00,-3.421549499034881592e-01,1.609474718570709229e-01
-1.151520490646362305e+00,-4.306810200214385986e-01,1.660517007112503052e-01
-1.098592877388000488e+00,-5.137607455253601074e-01,1.686025559902191162e-01
