nx,ny,nz
-6.768140792846679688e-01,-1.972741782665252686e-01,7.092289328575134277e-01
-6.092316508293151855e-01,-2.679747343063354492e-01,7.463420033454895020e-01
-5.372996926307678223e-01,-3.257178068161010742e-01,7.779569625854492188e-01
-4.642354547977447510e-01,-3.712067008018493652e-01,8.041710257530212402e-01
-3.925088644027709961e-01,-4.055972397327423096e-01,8.254863619804382324e-01
-3.238367140293121338e-01,-4.302538633346557617e-01,8.426217436790466309e-01
-2.592649459838867188e-01,-4.465462565422058105e-01,8.563749790191650391e-01
-1.993075460195541382e-01,-4.557077586650848389e-01,8.675292134284973145e-01
-1.441045999526977539e-01,-4.587586820125579834e-01,8.767977952957153320e-01
-9.357985109090805054e-02,-4.564860165119171143e-01,8.847956657409667969e-01
-4.757544770836830139e-02,-4.494642317295074463e-01,8.920305967330932617e-01
-5.955547560006380081e-03,-4.381053149700164795e-01,8.989039659500122070e-01
3.132714331150054932e-02,-4.227258861064910889e-01,9.057160019874572754e-01
6.420449912548065186e-02,-4.036171436309814453e-01,9.126724004745483398e-01
9.249331057071685791e-02,-3.811106383800506592e-01,9.198910593986511230e-01
1.159160882234573364e-01,-3.556281328201293945e-01,9.274114966392517090e-01
1.341268271207809448e-01,-3.277222514152526855e-01,9.352048635482788086e-01
1.467375010251998901e-01,-2.981181442737579346e-01,9.431827068328857422e-01
1.533520966768264771e-01,-2.677720189094543457e-01,9.511998891830444336e-01
1.536221206188201904e-01,-2.379678487777709961e-01,9.590471982955932617e-01
1.473481953144073486e-01,-2.104521542787551880e-01,9.664359092712402344e-01
1.346524804830551147e-01,-1.876040697097778320e-01,9.729713797569274902e-01
1.162586063146591187e-01,-1.726206541061401367e-01,9.781032800674438477e-01
9.392152726650238037e-02,-1.696749031543731689e-01,9.810143709182739258e-01
7.107859104871749878e-02,-1.839667707681655884e-01,9.803591966629028320e-01
5.377479642629623413e-02,-2.214092761278152466e-01,9.736971855163574219e-01
5.171472579240798950e-02,-2.872213125228881836e-01,9.564672112464904785e-01
7.839281857013702393e-02,-3.818778097629547119e-01,9.208821058273315430e-01
1.471673399209976196e-01,-4.933066666126251221e-01,8.573157191276550293e-01
2.602133154869079590e-01,-5.915109515190124512e-01,7.631537914276123047e-01
3.991995155811309814e-01,-6.418533921241760254e-01,6.547243595123291016e-01
5.356513857841491699e-01,-6.312254071235656738e-01,5.609207153320312500e-01
6.499998569488525391e-01,-5.711548328399658203e-01,5.012806057929992676e-01
7.352977991104125977e-01,-4.800726175308227539e-01,4.784008264541625977e-01
7.910385727882385254e-01,-3.724544048309326172e-01,4.853200912475585938e-01
8.187988996505737305e-01,-2.580088973045349121e-01,5.128349661827087402e-01
8.209686279296875000e-01,-1.434725075960159302e-01,5.526537299156188965e-01
8.006257414817810059e-01,-3.383682295680046082e-02,5.982086062431335449e-01
7.615043520927429199e-01,6.718333065509796143e-02,6.446685791015625000e-01
4.934319853782653809e-01,-1.818118244409561157e-02,8.695942759513854980e-01
4.595647454261779785e-01,7.180226594209671021e-02,8.852370977401733398e-01
4.071144461631774902e-01,1.472725421190261841e-01,9.014258980751037598e-01
3.441076278686523438e-01,2.074875831604003906e-01,9.157176613807678223e-01
2.765318453311920166e-01,2.531099617481231689e-01,9.270735979080200195e-01
2.086622864007949829e-01,2.855521440505981445e-01,9.353715777397155762e-01
1.433658599853515625e-01,3.065405786037445068e-01,9.409989714622497559e-01
8.239932358264923096e-02,3.178248405456542969e-01,9.445621967315673828e-01
2.669246494770050049e-02,3.209961354732513428e-01,9.467043280601501465e-01
-2.339757606387138367e-02,3.173949420452117920e-01,9.480047225952148438e-01
-6.787178665399551392e-02,3.080823719501495361e-01,9.489355683326721191e-01
-1.069195270538330078e-01,2.938552796840667725e-01,9.498511552810668945e-01
-1.407878845930099487e-01,2.752838134765625000e-01,9.509982466697692871e-01
-1.696905195713043213e-01,2.527595162391662598e-01,9.525322914123535156e-01
-1.937458813190460205e-01,2.265489697456359863e-01,9.545355439186096191e-01
-2.129439413547515869e-01,1.968491077423095703e-01,9.570294022560119629e-01
-2.271336615085601807e-01,1.638431698083877563e-01,9.599821567535400391e-01
-2.360270023345947266e-01,1.277554929256439209e-01,9.633119106292724609e-01
-2.392111718654632568e-01,8.890037238597869873e-02,9.668892621994018555e-01
-2.361666113138198853e-01,4.772492870688438416e-02,9.705398678779602051e-01
-2.262871116399765015e-01,4.847587086260318756e-03,9.740486145019531250e-01
-2.089078426361083984e-01,-3.890381753444671631e-02,9.771612286567687988e-01
-1.833488494157791138e-01,-8.244306594133377075e-02,9.795848131179809570e-01
-1.489878445863723755e-01,-1.243613362312316895e-01,9.809876680374145508e-01
-1.053806915879249573e-01,-1.628381311893463135e-01,9.810090065002441406e-01
-5.244645103812217712e-02,-1.955450326204299927e-01,9.792913794517517090e-01
9.261774830520153046e-03,-2.195491343736648560e-01,9.755574464797973633e-01
7.818063348531723022e-02,-2.312445640563964844e-01,9.697493910789489746e-01
1.512138098478317261e-01,-2.263325005769729614e-01,9.622411727905273438e-01
2.229805290699005127e-01,-1.998906880617141724e-01,9.541086554527282715e-01
2.846898138523101807e-01,-1.466887742280960083e-01,9.473299980163574219e-01
3.225027322769165039e-01,-6.224838271737098694e-02,9.445195198059082031e-01
3.159928321838378906e-01,5.385198444128036499e-02,9.472320079803466797e-01
2.409097105264663696e-01,1.897988617420196533e-01,9.518082141876220703e-01
8.692102134227752686e-02,3.110245466232299805e-01,9.464187622070312500e-01
-1.135198995471000671e-01,3.704904019832611084e-01,9.218732118606567383e-01
-2.968212962150573730e-01,3.503016233444213867e-01,8.883613944053649902e-01
-4.221640229225158691e-01,2.735074460506439209e-01,8.642749190330505371e-01
-4.858384132385253906e-01,1.721574366092681885e-01,8.569264411926269531e-01
-5.002399086952209473e-01,6.774818152189254761e-02,8.632324337959289551e-01
-4.794125258922576904e-01,-2.849847450852394104e-02,8.771268129348754883e-01
-4.351088106632232666e-01,-1.114407628774642944e-01,8.934546709060668945e-01
-3.765122890472412109e-01,-1.792695373296737671e-01,9.089009165763854980e-01
-3.105869293212890625e-01,-2.320461720228195190e-01,9.217864871025085449e-01
-2.424250245094299316e-01,-2.708740532398223877e-01,9.315885901451110840e-01
-1.755599230527877808e-01,-2.973666489124298096e-01,9.384837746620178223e-01
-1.122670024633407593e-01,-3.132910132408142090e-01,9.429978132247924805e-01
-5.385538935661315918e-02,-3.203343749046325684e-01,9.457724690437316895e-01
-9.391685598529875278e-04,-3.199692368507385254e-01,9.474274516105651855e-01
4.632763564586639404e-02,-3.133968710899353027e-01,9.484915733337402344e-01
8.805875480175018311e-02,-3.015426397323608398e-01,9.493774771690368652e-01
1.244861409068107605e-01,-2.850844562053680420e-01,9.503841400146484375e-01
1.558498591184616089e-01,-2.644967138767242432e-01,9.517102241516113281e-01
1.823214441537857056e-01,-2.401017546653747559e-01,9.534725546836853027e-01
2.039581239223480225e-01,-2.121240198612213135e-01,9.557219147682189941e-01
2.206796556711196899e-01,-1.807468086481094360e-01,9.584524631500244141e-01
