nx,ny,nz
-1.724312156438827515e-01,9.736635088920593262e-01,1.491536945104598999e-01
-2.610892653465270996e-01,9.640266895294189453e-01,4.984833672642707825e-02
-3.522050678730010986e-01,9.350134134292602539e-01,-4.124959558248519897e-02
-4.464865922927856445e-01,8.864042758941650391e-01,-1.222177296876907349e-01
-5.401265025138854980e-01,8.194335103034973145e-01,-1.918125003576278687e-01
-6.258772015571594238e-01,7.392643094062805176e-01,-2.485278099775314331e-01
-7.008821964263916016e-01,6.515892744064331055e-01,-2.901649773120880127e-01
-7.680718898773193359e-01,5.584228634834289551e-01,-3.134158551692962646e-01
-8.300745487213134766e-01,4.616174399852752686e-01,-3.128668367862701416e-01
-8.865013718605041504e-01,3.689943552017211914e-01,-2.792105376720428467e-01
-9.364614486694335938e-01,2.902956306934356689e-01,-1.968967616558074951e-01
-9.735476374626159668e-01,2.235778272151947021e-01,-4.709541052579879761e-02
-9.744436740875244141e-01,1.516059190034866333e-01,1.657561957836151123e-01
-9.232422709465026855e-01,6.273218989372253418e-02,3.790626227855682373e-01
-8.526066541671752930e-01,-3.689491748809814453e-02,5.212491154670715332e-01
-8.022938370704650879e-01,-1.405673474073410034e-01,5.801426172256469727e-01
-7.807710766792297363e-01,-2.420719116926193237e-01,5.760188102722167969e-01
-7.812080383300781250e-01,-3.321318924427032471e-01,5.285853743553161621e-01
-7.928216457366943359e-01,-4.089825153350830078e-01,4.518485963344573975e-01
-8.003333210945129395e-01,-4.818461835384368896e-01,3.567783236503601074e-01
-7.898918986320495605e-01,-5.585095882415771484e-01,2.532545626163482666e-01
-7.570016384124755859e-01,-6.361616849899291992e-01,1.491534411907196045e-01
-7.043268084526062012e-01,-7.081234455108642578e-01,4.984837770462036133e-02
-6.336427330970764160e-01,-7.725253701210021973e-01,-4.124964773654937744e-02
-5.444052815437316895e-01,-8.298708200454711914e-01,-1.222177892923355103e-01
-4.395867288112640381e-01,-8.774802088737487793e-01,-1.918126642704010010e-01
-3.272829353809356689e-01,-9.116577506065368652e-01,-2.485280036926269531e-01
-2.138513624668121338e-01,-9.327763915061950684e-01,-2.901651859283447266e-01
-9.957234561443328857e-02,-9.443811774253845215e-01,-3.134158551692962646e-01
1.526512484997510910e-02,-9.496743679046630859e-01,-3.128667771816253662e-01
1.236922740936279297e-01,-9.522299170494079590e-01,-2.792105674743652344e-01
2.168275564908981323e-01,-9.561472535133361816e-01,-1.968965530395507812e-01
2.931497991085052490e-01,-9.549059271812438965e-01,-4.709564894437789917e-02
3.559274971485137939e-01,-9.196958541870117188e-01,1.657566875219345093e-01
4.072934091091156006e-01,-8.309171795845031738e-01,3.790629804134368896e-01
4.582554399967193604e-01,-7.199313640594482422e-01,5.212492346763610840e-01
5.228818655014038086e-01,-6.245231032371520996e-01,5.801426172256469727e-01
6.000261306762695312e-01,-5.551314353942871094e-01,5.760187506675720215e-01
6.782386302947998047e-01,-5.104798674583435059e-01,5.285855531692504883e-01
7.506002187728881836e-01,-4.821121990680694580e-01,4.518485367298126221e-01
8.174577355384826660e-01,-4.521858096122741699e-01,3.567784726619720459e-01
8.786293864250183105e-01,-4.048112928867340088e-01,2.532550394535064697e-01
9.294330477714538574e-01,-3.375017344951629639e-01,1.491535007953643799e-01
9.654164314270019531e-01,-2.559029161930084229e-01,4.984821006655693054e-02
