nx,ny,nz
7.814795862714553690e-03,-4.399459441537293403e-01,8.979902533927112129e-01
3.259326926220008080e-01,-2.151539986713835451e-01,9.205849427053892642e-01
5.944302915168032664e-01,4.239319273282560196e-02,8.030289196144581032e-01
7.724312670521833457e-01,2.934864048387110791e-01,5.632190229875092546e-01
8.328365842857410328e-01,4.998989722687877668e-01,2.376641357038693225e-01
7.664500812442314182e-01,6.302064527664096305e-01,-1.240729618099296050e-01
5.833785012205752185e-01,6.645707136660659042e-01,-4.669210756123662875e-01
3.114928327253690399e-01,5.977601077585847911e-01,-7.386846883029107858e-01
-7.814795862714451341e-03,4.399459441537293958e-01,-8.979902533927112129e-01
-3.259326926220006415e-01,2.151539986713836283e-01,-9.205849427053892642e-01
-5.944302915168031554e-01,-4.239319273282553951e-02,-8.030289196144579922e-01
-7.724312670521833457e-01,-2.934864048387108015e-01,-5.632190229875096987e-01
-8.328365842857410328e-01,-4.998989722687877113e-01,-2.376641357038694335e-01
-7.664500812442310851e-01,-6.302064527664096305e-01,1.240729618099298270e-01
-5.833785012205754406e-01,-6.645707136660660153e-01,4.669210756123661765e-01
-3.114928327253694840e-01,-5.977601077585849021e-01,7.386846883029104527e-01
1.286688754527676171e-02,-4.459095662983572628e-01,8.949855316643426928e-01
3.023517089327193985e-01,-1.873183841660248927e-01,9.346096870131892498e-01
5.458062234602221174e-01,9.979032391020375981e-02,8.319479897721880901e-01
7.061666882116424127e-01,3.717068597726427837e-01,6.026297527156784239e-01
7.590196760998095815e-01,5.870343957657716549e-01,2.815665986605186411e-01
6.963187988322783184e-01,7.129912664836107750e-01,-8.236251763313236218e-02
5.276096965881624801e-01,7.304016801612455145e-01,-4.337526872352204799e-01
2.785768008323083467e-01,6.366150591420489668e-01,-7.191079421836473751e-01
-1.286688754527666803e-02,4.459095662983573183e-01,-8.949855316643426928e-01
-3.023517089327192875e-01,1.873183841660249760e-01,-9.346096870131891388e-01
-5.458062234602220064e-01,-9.979032391020367654e-02,-8.319479897721879791e-01
-7.061666882116423016e-01,-3.717068597726425061e-01,-6.026297527156788680e-01
