nx,ny,nz
7.134673381170060225e-01,4.160611606340829383e-01,-5.637884958493313281e-01
8.260045204794290719e-01,3.744591131386181826e-01,-4.213038152390568558e-01
8.839381685945828515e-01,3.227536478798959663e-01,-3.383539520707150028e-01
9.321263825338059750e-01,2.622687381958855313e-01,-2.497108647007104387e-01
9.796088334306920498e-01,1.767001034608743359e-01,-9.562220924802301847e-02
9.679415049168443863e-01,8.024710690397157675e-02,2.380118587231644101e-01
5.591539366281296219e-01,7.521963444719771685e-02,8.256445250511225131e-01
-3.331352935449226615e-01,5.276119784067046653e-03,9.428642737715543509e-01
-7.326097827140283236e-01,-8.610199947169189238e-02,6.751809771895821433e-01
-8.710745762087297450e-01,-1.763032554127404450e-01,4.584171078980910363e-01
9.191389444081836668e-01,2.616673449564982934e-01,-2.944720724544387935e-01
9.279029954544186776e-01,3.705281175265160987e-01,4.129098144824244060e-02
-8.739763457369819077e-01,-4.371302262922477366e-01,-2.123264287692838703e-01
-7.688668023024336495e-01,-4.907826859449008761e-01,-4.098489910856645824e-01
-5.095927837113786163e-01,-4.436322321400342772e-01,-7.372283482040941083e-01
1.152314105694227653e-01,6.518753151006885516e-02,-9.911974110911524471e-01
6.303544786746436701e-01,4.769257287118628397e-01,-6.125316975532570929e-01
8.071839677159495796e-01,4.961800402074060812e-01,-3.197802526143720958e-01
8.758994724223866379e-01,4.486750362896413935e-01,-1.774565468520983846e-01
9.192318644233333780e-01,3.887528607378470946e-01,-6.232168721191735927e-02
9.472943210694846350e-01,3.112135038318586955e-01,7.602384035419089414e-02
9.345164681714730470e-01,2.036094927253809250e-01,2.919283220046100524e-01
7.561085332956019034e-01,9.592533356868353234e-02,6.473779547198904583e-01
1.155156567012591007e-01,-2.565618730469764255e-02,9.929742660864183668e-01
-6.127990729509011913e-01,-1.499123142666738129e-01,7.758889058503958269e-01
-8.834287713012327625e-01,-2.250347471473490846e-01,4.109902293406996754e-01
9.427495218886441375e-01,2.973913601010406693e-01,-1.509361385353862051e-01
8.998295678052432578e-01,3.802897357773335485e-01,2.137439256816958122e-01
-8.127748609993521445e-01,-4.259523414938319874e-01,-3.974438678648892220e-01
-7.028239851825756057e-01,-4.613524607934260113e-01,-5.414723933608535100e-01
-5.266808391180539672e-01,-4.628182652256849772e-01,-7.130263298640437952e-01
-1.160130260729881624e-01,-2.492858140008401557e-01,-9.614559588037950855e-01
4.725812640396020448e-01,3.484717801732114539e-01,-8.094654824645971525e-01
7.463871109810529259e-01,5.861757030771851396e-01,-3.151258886275813964e-01
8.249879387218403970e-01,5.631683548234613923e-01,-4.728958753174215129e-02
8.588053030227371654e-01,4.980048450627662660e-01,1.201857969729877296e-01
8.681856354113941521e-01,4.154533652607035887e-01,2.713893950744351025e-01
8.435797258386801278e-01,3.111826923365667574e-01,4.376512060352406586e-01
