nx,ny,nz
-9.965957180221732825e-01,-8.235776638529741789e-02,3.764722551247593439e-03
-9.959332465007564306e-01,-7.380319624075530605e-02,5.167259175913281599e-02
-9.916813376691719917e-01,-5.077613818034368287e-02,1.182789428011782745e-01
-9.638508242673208271e-01,-1.085250904188308010e-02,2.662213582842073989e-01
-1.377653329992524212e-01,8.137248256562985838e-02,9.871166253815524261e-01
9.598054663071204917e-01,-6.276791391076366050e-03,2.805959171776908900e-01
9.918324506948231756e-01,-4.823676891665400202e-02,1.180745691212749526e-01
9.960382033193335705e-01,-7.245278485347388109e-02,5.156056143375582074e-02
9.965918868842361666e-01,-8.220471214038156671e-02,6.855384630312761143e-03
9.963900282538391551e-01,-7.908205034382871645e-02,-3.086974100513150895e-02
9.942021989459430831e-01,-6.173098222781814304e-02,-8.804131668843261094e-02
9.808750541251806121e-01,-2.892560770332847433e-02,-1.924771088049337942e-01
8.182620488169606299e-01,3.532426689319406732e-02,-5.737590222683218721e-01
-8.569809811618904760e-01,2.677908055819465394e-02,-5.146518034275566755e-01
-9.816092202458951421e-01,-3.230815409772817143e-02,-1.881476067002526564e-01
-9.940583271904531726e-01,-6.370765607770313699e-02,-8.825744558050303834e-02
-9.963785225501349263e-01,-7.985562480007818431e-02,-2.920477681121868771e-02
-9.964904944141722565e-01,-8.110541846991639603e-02,2.070279297612176786e-02
-9.947553250433852634e-01,-6.742326295644518463e-02,7.691519297335265570e-02
-9.854517700705358596e-01,-3.873539216101547222e-02,1.654822596503023879e-01
-9.098978069447601902e-01,1.262484131595183016e-02,4.146403191910342789e-01
6.677758181480216715e-01,5.517467210763921104e-02,7.423147662915775546e-01
9.747973318427327616e-01,-2.154889475093163878e-02,2.220491093593717769e-01
9.932882439446313327e-01,-5.740045922917771937e-02,1.004173875464926119e-01
9.962474486336772017e-01,-7.721499604150279528e-02,3.910070942058950505e-02
9.965985997777471184e-01,-8.240892500832511236e-02,1.268513363212144484e-12
9.958346168681220245e-01,-7.478389650275382716e-02,-5.216114138877228634e-02
9.908408119229972222e-01,-5.197942665045514332e-02,-1.246299507857442646e-01
9.597421239890691069e-01,-1.151109752066640547e-02,-2.806466641077448587e-01
3.307168855766127735e-01,7.653499780658611085e-02,-9.406214624944549962e-01
-9.293725547649299701e-01,3.347007935419013449e-03,-3.691279615357921373e-01
-9.863955730409537104e-01,-4.375711236726786968e-02,-1.584584759565642043e-01
-9.949086555373856111e-01,-7.048552847264792642e-02,-7.203164174663936881e-02
-9.965477597253267206e-01,-8.193004764863955069e-02,-1.341752133286285183e-02
-9.960940413312657782e-01,-7.810577554635142472e-02,4.118432530275226156e-02
-9.922665766608012028e-01,-5.908169619196874250e-02,1.091622371377854728e-01
-9.721816737663219188e-01,-2.382666657948538658e-02,2.330130536099002947e-01
-7.244358839964846197e-01,4.745264127180393726e-02,6.877069847068073560e-01
8.743757568491968835e-01,2.226819877791279961e-02,4.847382418971686868e-01
9.824969615592888950e-01,-3.451033170834103686e-02,1.830539743685852816e-01
9.943327855680965666e-01,-6.529116252040641222e-02,8.390098712837815165e-02
9.964393127957937857e-01,-8.049876562386669432e-02,2.507278700251975787e-02
9.965063678774681577e-01,-8.154247481739551606e-02,-1.805224585207708399e-02
9.945211374385177772e-01,-6.858947353082368859e-02,-7.888720624254452751e-02
9.839032904642156518e-01,-3.986457377814648512e-02,-1.741985383726434300e-01
9.055934927285310687e-01,1.160137566580317012e-02,-4.239880116352113260e-01
-4.732053882836593228e-01,6.908896638390774059e-02,-8.782387916866765121e-01
-9.573196610268069895e-01,-1.409604013980895153e-02,-2.886873191948017836e-01
-9.895583959540746877e-01,-5.380017988344450164e-02,-1.337150763425666300e-01
-9.955955094575072994e-01,-7.585310744634761460e-02,-5.509888963284150648e-02
-9.965914310644590213e-01,-8.235462996803225022e-02,4.820212828817282101e-03
-9.951156708171469134e-01,-7.325863120874247236e-02,6.616626517760730575e-02
-9.872984726701916625e-01,-4.857017026811907140e-02,1.512701703020884469e-01
-9.420451836055483419e-01,-4.857123880548761159e-03,3.354508613689655139e-01
-1.068080446523134441e-01,8.174222858647210710e-02,9.909138457319185411e-01
9.347108291722538986e-01,2.222892257137510199e-04,3.554090831923125138e-01
